product_id,product_name,category,subcategory,brand,unit_cost,unit_price,size,color
P04265,Product 4265,Apparel,Bags,BrandB,18.85,208.43,M,Blue
P04266,Product 4266,Footwear,Bags,BrandA,21.13,170.54,S,Blue
P04267,Product 4267,Apparel,Bags,BrandA,135.69,208.17,S,Black
P04268,Product 4268,Footwear,Shoes,BrandB,83.42,161.89,S,Blue
P04269,Product 4269,Footwear,Caps,BrandB,109.23,210.86,L,Blue
P04270,Product 4270,Apparel,Shoes,BrandC,37.67,22.74,L,Black
P04271,Product 4271,Accessories,Bags,BrandC,29.11,116.84,L,Black
P04272,Product 4272,Footwear,Caps,BrandB,126.07,71.14,L,Blue
P04273,Product 4273,Accessories,Caps,BrandB,57.0,38.8,L,Red
P04274,Product 4274,Accessories,Shoes,BrandA,70.98,77.89,M,Black
P04275,Product 4275,Apparel,Caps,BrandB,9.06,65.48,M,Black
P04276,Product 4276,Apparel,Caps,BrandC,60.95,292.21,S,Blue
P04277,Product 4277,Apparel,Bags,BrandA,116.71,93.1,L,Red
P04278,Product 4278,Footwear,Bags,BrandC,124.08,76.98,L,Black
P04279,Product 4279,Apparel,Caps,BrandC,106.32,252.11,S,Black
P04280,Product 4280,Apparel,Caps,BrandA,105.37,131.54,M,Black
P04281,Product 4281,Footwear,Shoes,BrandC,78.4,132.22,L,Red
P04282,Product 4282,Footwear,Shoes,BrandB,83.06,138.64,L,Black
P04283,Product 4283,Apparel,Caps,BrandC,112.68,130.8,L,Black
P04284,Product 4284,Apparel,Bags,BrandA,40.86,104.7,M,Red
P04285,Product 4285,Apparel,Caps,BrandA,38.57,93.04,M,Black
P04286,Product 4286,Apparel,Caps,BrandA,142.74,265.77,L,Red
P04287,Product 4287,Accessories,Bags,BrandC,9.02,56.9,L,Red
P04288,Product 4288,Accessories,Bags,BrandB,25.22,62.51,S,Red
P04289,Product 4289,Apparel,Shoes,BrandA,87.7,175.8,S,Blue
P04290,Product 4290,Accessories,Shoes,BrandB,111.99,109.66,M,Black
P04291,Product 4291,Footwear,Shoes,BrandA,82.99,132.24,S,Black
P04292,Product 4292,Accessories,Shoes,BrandB,56.48,243.9,L,Black
P04293,Product 4293,Accessories,Bags,BrandB,146.81,272.05,M,Red
P04294,Product 4294,Apparel,Caps,BrandB,107.06,239.26,S,Blue
P04295,Product 4295,Accessories,Shoes,BrandA,125.55,78.13,M,Red
P04296,Product 4296,Accessories,Shoes,BrandC,10.84,294.19,L,Black
P04297,Product 4297,Accessories,Bags,BrandC,39.21,115.32,S,Red
P04298,Product 4298,Accessories,Bags,BrandC,59.25,59.03,S,Blue
P04299,Product 4299,Footwear,Caps,BrandB,31.48,154.85,S,Black
P04300,Product 4300,Apparel,Caps,BrandA,15.57,220.33,L,Red
P04301,Product 4301,Apparel,Bags,BrandB,37.64,34.15,M,Blue
P04302,Product 4302,Footwear,Shoes,BrandA,82.38,193.94,S,Red
P04303,Product 4303,Accessories,Shoes,BrandB,105.88,258.84,M,Red
P04304,Product 4304,Footwear,Shoes,BrandA,117.23,85.92,M,Black
P04305,Product 4305,Accessories,Caps,BrandA,11.23,211.01,M,Blue
P04306,Product 4306,Footwear,Shoes,BrandA,67.06,125.97,L,Red
P04307,Product 4307,Apparel,Shoes,BrandB,22.72,130.1,L,Blue
P04308,Product 4308,Apparel,Bags,BrandC,67.52,91.44,S,Black
P04309,Product 4309,Apparel,Shoes,BrandB,67.93,191.07,S,Black
P04310,Product 4310,Accessories,Bags,BrandB,77.24,114.69,M,Black
P04311,Product 4311,Accessories,Shoes,BrandA,134.46,250.96,M,Blue
P04312,Product 4312,Footwear,Caps,BrandA,121.74,289.24,M,Blue
P04313,Product 4313,Footwear,Shoes,BrandC,97.32,281.18,L,Red
P04314,Product 4314,Apparel,Shoes,BrandC,133.38,57.31,L,Blue
P04315,Product 4315,Accessories,Bags,BrandA,103.38,14.12,S,Black
P04316,Product 4316,Footwear,Bags,BrandC,123.73,137.16,M,Red
P04317,Product 4317,Accessories,Bags,BrandC,86.75,221.38,M,Blue
P04318,Product 4318,Accessories,Shoes,BrandA,81.16,293.46,L,Black
P04319,Product 4319,Apparel,Shoes,BrandB,109.99,237.19,S,Black
P04320,Product 4320,Apparel,Caps,BrandC,7.85,178.36,M,Red
P04321,Product 4321,Accessories,Shoes,BrandA,105.1,17.64,M,Black
P04322,Product 4322,Accessories,Caps,BrandC,140.51,249.41,S,Blue
P04323,Product 4323,Accessories,Bags,BrandC,108.52,61.37,M,Black
P04324,Product 4324,Accessories,Bags,BrandA,10.34,26.13,L,Red
P04325,Product 4325,Apparel,Bags,BrandC,59.79,256.6,S,Black
P04326,Product 4326,Footwear,Caps,BrandC,122.39,174.21,M,Black
P04327,Product 4327,Apparel,Shoes,BrandC,144.0,47.28,M,Blue
P04328,Product 4328,Footwear,Bags,BrandB,58.67,122.1,L,Blue
P04329,Product 4329,Accessories,Shoes,BrandB,126.97,34.81,L,Blue
P04330,Product 4330,Footwear,Shoes,BrandC,130.25,195.02,L,Blue
P04331,Product 4331,Apparel,Bags,BrandA,22.88,91.9,M,Black
P04332,Product 4332,Apparel,Caps,BrandC,127.64,261.17,M,Blue
P04333,Product 4333,Accessories,Shoes,BrandC,52.02,113.76,M,Black
P04334,Product 4334,Apparel,Bags,BrandB,91.02,153.44,S,Blue
P04335,Product 4335,Accessories,Shoes,BrandB,83.15,28.42,L,Blue
P04336,Product 4336,Apparel,Shoes,BrandB,101.14,89.92,S,Blue
P04337,Product 4337,Apparel,Shoes,BrandC,112.37,206.26,L,Black
P04338,Product 4338,Accessories,Shoes,BrandC,68.93,223.52,M,Blue
P04339,Product 4339,Footwear,Shoes,BrandA,133.81,80.42,S,Black
P04340,Product 4340,Apparel,Caps,BrandC,122.38,156.11,S,Blue
P04341,Product 4341,Footwear,Caps,BrandC,118.89,247.08,L,Blue
P04342,Product 4342,Apparel,Bags,BrandB,71.45,120.17,S,Red
P04343,Product 4343,Apparel,Caps,BrandB,10.45,48.79,S,Blue
P04344,Product 4344,Apparel,Caps,BrandB,76.38,135.24,M,Black
P04345,Product 4345,Apparel,Caps,BrandB,135.27,184.18,L,Red
P04346,Product 4346,Footwear,Shoes,BrandB,32.62,12.15,S,Black
P04347,Product 4347,Footwear,Shoes,BrandA,147.48,111.08,M,Black
P04348,Product 4348,Apparel,Bags,BrandA,122.12,186.16,S,Red
P04349,Product 4349,Apparel,Bags,BrandA,107.93,286.05,M,Blue
P04350,Product 4350,Footwear,Bags,BrandB,103.19,128.48,S,Red
P04351,Product 4351,Accessories,Shoes,BrandB,90.12,57.26,M,Black
P04352,Product 4352,Accessories,Caps,BrandB,109.5,164.92,M,Blue
P04353,Product 4353,Footwear,Caps,BrandA,66.18,92.87,L,Red
P04354,Product 4354,Apparel,Shoes,BrandB,127.57,72.29,M,Black
P04355,Product 4355,Apparel,Bags,BrandA,105.97,181.22,S,Blue
P04356,Product 4356,Accessories,Bags,BrandB,116.83,275.61,M,Black
P04357,Product 4357,Accessories,Bags,BrandC,119.91,252.22,M,Blue
P04358,Product 4358,Footwear,Shoes,BrandA,18.35,62.86,S,Blue
P04359,Product 4359,Accessories,Bags,BrandC,13.07,232.11,S,Red
P04360,Product 4360,Footwear,Bags,BrandA,121.14,76.66,M,Blue
P04361,Product 4361,Accessories,Shoes,BrandB,42.61,94.3,S,Black
P04362,Product 4362,Accessories,Caps,BrandB,89.39,276.81,M,Blue
P04363,Product 4363,Accessories,Shoes,BrandC,69.34,274.2,M,Black
P04364,Product 4364,Apparel,Shoes,BrandB,8.2,58.9,M,Blue
P04365,Product 4365,Apparel,Shoes,BrandA,10.84,28.62,S,Blue
P04366,Product 4366,Apparel,Shoes,BrandB,124.93,95.0,L,Red
P04367,Product 4367,Accessories,Caps,BrandB,93.11,178.71,L,Blue
P04368,Product 4368,Footwear,Bags,BrandA,80.96,264.3,M,Blue
P04369,Product 4369,Footwear,Shoes,BrandC,141.93,44.46,M,Black
P04370,Product 4370,Footwear,Caps,BrandC,30.1,130.34,S,Black
P04371,Product 4371,Footwear,Bags,BrandB,42.41,88.81,L,Black
P04372,Product 4372,Apparel,Bags,BrandA,114.73,14.33,L,Blue
P04373,Product 4373,Apparel,Bags,BrandC,117.41,238.65,L,Black
P04374,Product 4374,Accessories,Shoes,BrandC,63.71,245.85,S,Black
P04375,Product 4375,Accessories,Shoes,BrandB,142.89,74.16,S,Blue
P04376,Product 4376,Footwear,Bags,BrandA,141.05,53.86,S,Black
P04377,Product 4377,Apparel,Bags,BrandC,6.8,51.92,M,Red
P04378,Product 4378,Footwear,Bags,BrandB,29.99,144.54,S,Red
P04379,Product 4379,Accessories,Bags,BrandB,123.93,81.48,M,Black
P04380,Product 4380,Accessories,Bags,BrandB,53.61,158.29,M,Black
P04381,Product 4381,Footwear,Bags,BrandB,18.84,121.61,M,Black
P04382,Product 4382,Accessories,Caps,BrandC,118.82,71.16,M,Blue
P04383,Product 4383,Footwear,Bags,BrandA,70.91,227.85,S,Red
P04384,Product 4384,Apparel,Shoes,BrandB,76.4,53.61,S,Red
P04385,Product 4385,Footwear,Shoes,BrandB,32.02,241.68,L,Black
P04386,Product 4386,Apparel,Shoes,BrandC,100.83,172.82,L,Black
P04387,Product 4387,Apparel,Bags,BrandB,84.93,251.29,M,Blue
P04388,Product 4388,Accessories,Shoes,BrandB,34.97,11.38,L,Blue
P04389,Product 4389,Accessories,Caps,BrandA,54.35,227.26,L,Red
P04390,Product 4390,Accessories,Bags,BrandB,91.55,24.94,L,Blue
P04391,Product 4391,Footwear,Shoes,BrandC,139.11,285.53,M,Red
P04392,Product 4392,Footwear,Caps,BrandA,138.45,213.79,L,Black
P04393,Product 4393,Accessories,Caps,BrandC,46.75,102.85,S,Black
P04394,Product 4394,Footwear,Shoes,BrandA,111.67,102.76,M,Red
P04395,Product 4395,Accessories,Caps,BrandA,117.45,259.83,S,Black
P04396,Product 4396,Footwear,Shoes,BrandB,122.28,271.82,M,Blue
P04397,Product 4397,Apparel,Caps,BrandB,87.76,268.56,S,Black
P04398,Product 4398,Apparel,Bags,BrandB,6.52,244.53,L,Black
P04399,Product 4399,Accessories,Bags,BrandC,115.44,247.52,M,Red
P04400,Product 4400,Footwear,Bags,BrandB,20.46,176.1,S,Blue
P04401,Product 4401,Footwear,Bags,BrandB,21.95,18.19,M,Blue
P04402,Product 4402,Apparel,Bags,BrandA,92.82,35.16,S,Black
P04403,Product 4403,Apparel,Shoes,BrandB,147.61,198.37,L,Black
P04404,Product 4404,Accessories,Bags,BrandB,40.17,126.34,M,Blue
P04405,Product 4405,Apparel,Bags,BrandB,98.64,174.52,M,Blue
P04406,Product 4406,Accessories,Bags,BrandB,49.03,77.01,S,Red
P04407,Product 4407,Apparel,Bags,BrandA,135.32,198.33,S,Black
P04408,Product 4408,Apparel,Caps,BrandB,91.06,80.42,L,Black
P04409,Product 4409,Footwear,Bags,BrandA,35.08,143.64,S,Blue
P04410,Product 4410,Apparel,Bags,BrandC,43.01,148.83,S,Red
P04411,Product 4411,Apparel,Shoes,BrandB,67.71,61.52,S,Blue
P04412,Product 4412,Accessories,Caps,BrandB,22.7,264.1,L,Black
P04413,Product 4413,Apparel,Shoes,BrandB,16.42,162.49,L,Black
P04414,Product 4414,Accessories,Bags,BrandA,103.61,261.37,M,Black
P04415,Product 4415,Apparel,Shoes,BrandB,64.04,86.14,L,Black
P04416,Product 4416,Apparel,Shoes,BrandB,110.3,59.98,S,Red
P04417,Product 4417,Accessories,Bags,BrandC,20.96,15.22,M,Black
P04418,Product 4418,Footwear,Caps,BrandA,93.43,37.22,L,Blue
P04419,Product 4419,Accessories,Caps,BrandA,69.28,52.77,L,Red
P04420,Product 4420,Accessories,Shoes,BrandC,13.41,32.87,S,Red
P04421,Product 4421,Accessories,Bags,BrandA,84.0,270.09,S,Black
P04422,Product 4422,Footwear,Shoes,BrandB,17.01,274.32,L,Red
P04423,Product 4423,Apparel,Shoes,BrandB,125.02,281.84,M,Black
P04424,Product 4424,Accessories,Shoes,BrandC,96.63,288.36,S,Red
P04425,Product 4425,Accessories,Bags,BrandA,85.76,152.63,L,Red
P04426,Product 4426,Footwear,Bags,BrandA,24.35,163.71,L,Blue
P04427,Product 4427,Accessories,Caps,BrandA,46.68,47.94,S,Blue
P04428,Product 4428,Apparel,Bags,BrandC,76.47,49.75,M,Blue
P04429,Product 4429,Footwear,Shoes,BrandB,96.83,234.1,M,Red
P04430,Product 4430,Apparel,Shoes,BrandC,31.57,258.16,M,Blue
P04431,Product 4431,Apparel,Caps,BrandB,6.29,237.57,S,Blue
P04432,Product 4432,Footwear,Bags,BrandC,54.99,252.03,S,Blue
P04433,Product 4433,Accessories,Shoes,BrandB,75.02,90.21,S,Red
P04434,Product 4434,Apparel,Caps,BrandA,31.74,145.16,M,Black
P04435,Product 4435,Apparel,Caps,BrandA,76.36,143.17,M,Blue
P04436,Product 4436,Apparel,Shoes,BrandA,54.08,298.63,S,Red
P04437,Product 4437,Apparel,Shoes,BrandC,70.99,285.26,S,Red
P04438,Product 4438,Footwear,Bags,BrandC,55.38,183.56,S,Black
P04439,Product 4439,Footwear,Caps,BrandC,96.13,50.01,M,Blue
P04440,Product 4440,Apparel,Shoes,BrandA,11.22,84.99,L,Red
P04441,Product 4441,Accessories,Caps,BrandB,29.78,115.49,L,Red
P04442,Product 4442,Apparel,Bags,BrandA,67.75,263.23,M,Red
P04443,Product 4443,Accessories,Shoes,BrandA,56.66,59.48,S,Black
P04444,Product 4444,Apparel,Bags,BrandB,61.79,73.73,S,Blue
P04445,Product 4445,Accessories,Caps,BrandB,121.55,111.32,S,Red
P04446,Product 4446,Apparel,Bags,BrandB,133.52,278.8,S,Red
P04447,Product 4447,Accessories,Bags,BrandB,41.06,156.11,M,Red
P04448,Product 4448,Apparel,Caps,BrandA,126.28,197.58,L,Red
P04449,Product 4449,Apparel,Bags,BrandC,71.52,122.29,L,Blue
P04450,Product 4450,Accessories,Caps,BrandA,44.7,64.67,M,Blue
P04451,Product 4451,Footwear,Shoes,BrandB,147.89,74.61,S,Red
P04452,Product 4452,Accessories,Caps,BrandC,124.6,242.77,L,Red
P04453,Product 4453,Footwear,Caps,BrandC,149.17,269.11,M,Red
P04454,Product 4454,Apparel,Shoes,BrandA,29.39,152.99,S,Black
P04455,Product 4455,Accessories,Caps,BrandA,25.86,113.53,L,Black
P04456,Product 4456,Accessories,Shoes,BrandA,77.99,244.27,M,Black
P04457,Product 4457,Accessories,Shoes,BrandC,97.6,205.2,L,Red
P04458,Product 4458,Footwear,Caps,BrandC,29.8,21.85,L,Black
P04459,Product 4459,Footwear,Bags,BrandC,129.76,111.71,M,Blue
P04460,Product 4460,Apparel,Bags,BrandB,82.14,207.83,M,Black
P04461,Product 4461,Footwear,Shoes,BrandB,64.59,176.37,L,Red
P04462,Product 4462,Footwear,Bags,BrandA,92.3,293.64,L,Blue
P04463,Product 4463,Apparel,Bags,BrandC,97.07,261.17,M,Red
P04464,Product 4464,Accessories,Caps,BrandA,11.2,27.32,S,Blue
P04465,Product 4465,Accessories,Shoes,BrandC,149.98,220.47,S,Black
P04466,Product 4466,Apparel,Shoes,BrandA,57.77,107.53,S,Black
P04467,Product 4467,Accessories,Caps,BrandB,13.92,207.8,S,Blue
P04468,Product 4468,Footwear,Bags,BrandC,128.59,189.0,M,Blue
P04469,Product 4469,Apparel,Shoes,BrandB,148.99,155.88,S,Red
P04470,Product 4470,Apparel,Bags,BrandC,123.37,257.36,L,Blue
P04471,Product 4471,Apparel,Shoes,BrandA,128.52,215.52,S,Red
P04472,Product 4472,Accessories,Shoes,BrandC,95.76,267.97,M,Blue
P04473,Product 4473,Apparel,Shoes,BrandB,138.74,91.67,S,Blue
P04474,Product 4474,Apparel,Shoes,BrandC,10.18,110.96,S,Black
P04475,Product 4475,Apparel,Bags,BrandA,116.17,190.37,M,Black
P04476,Product 4476,Accessories,Bags,BrandC,102.25,290.27,S,Red
P04477,Product 4477,Footwear,Bags,BrandB,12.19,117.76,M,Red
P04478,Product 4478,Apparel,Bags,BrandA,83.88,19.37,S,Red
P04479,Product 4479,Footwear,Caps,BrandB,79.68,139.31,M,Blue
P04480,Product 4480,Accessories,Shoes,BrandC,105.27,167.74,S,Blue
P04481,Product 4481,Accessories,Shoes,BrandB,16.24,242.29,L,Red
P04482,Product 4482,Accessories,Shoes,BrandC,121.77,221.29,L,Blue
P04483,Product 4483,Accessories,Caps,BrandA,25.21,289.75,M,Black
P04484,Product 4484,Footwear,Bags,BrandB,65.71,236.98,M,Blue
P04485,Product 4485,Apparel,Shoes,BrandB,132.79,96.6,M,Black
P04486,Product 4486,Accessories,Bags,BrandC,86.28,196.0,L,Red
P04487,Product 4487,Accessories,Bags,BrandB,60.04,204.95,M,Blue
P04488,Product 4488,Footwear,Caps,BrandB,11.99,299.43,S,Red
P04489,Product 4489,Footwear,Caps,BrandA,102.48,50.23,M,Black
P04490,Product 4490,Accessories,Bags,BrandC,148.05,65.48,M,Red
P04491,Product 4491,Apparel,Shoes,BrandC,137.21,55.1,S,Black
P04492,Product 4492,Apparel,Shoes,BrandA,109.01,180.83,S,Black
P04493,Product 4493,Accessories,Caps,BrandA,20.27,49.24,L,Red
P04494,Product 4494,Footwear,Caps,BrandC,39.72,200.24,S,Black
P04495,Product 4495,Accessories,Caps,BrandA,32.09,243.09,S,Red
P04496,Product 4496,Accessories,Caps,BrandA,56.54,135.51,M,Red
P04497,Product 4497,Footwear,Caps,BrandA,39.15,172.6,L,Red
P04498,Product 4498,Accessories,Caps,BrandC,40.44,274.69,S,Black
P04499,Product 4499,Accessories,Caps,BrandA,94.43,175.17,L,Black
P04500,Product 4500,Accessories,Shoes,BrandB,51.21,70.5,S,Blue
P04501,Product 4501,Footwear,Caps,BrandB,103.19,109.53,L,Red
P04502,Product 4502,Apparel,Caps,BrandC,142.44,163.66,S,Red
P04503,Product 4503,Apparel,Shoes,BrandA,97.58,54.92,M,Red
P04504,Product 4504,Footwear,Shoes,BrandB,113.99,187.63,L,Red
P04505,Product 4505,Apparel,Bags,BrandC,113.98,299.78,L,Red
P04506,Product 4506,Accessories,Caps,BrandB,52.95,199.24,S,Red
P04507,Product 4507,Apparel,Caps,BrandA,7.17,118.0,L,Red
P04508,Product 4508,Accessories,Caps,BrandC,12.98,106.21,S,Blue
P04509,Product 4509,Apparel,Caps,BrandB,45.9,280.16,L,Blue
P04510,Product 4510,Footwear,Bags,BrandC,104.98,262.74,L,Red
P04511,Product 4511,Apparel,Shoes,BrandB,136.47,146.98,M,Red
P04512,Product 4512,Apparel,Shoes,BrandB,144.03,112.49,M,Blue
P04513,Product 4513,Apparel,Caps,BrandA,8.75,216.03,L,Blue
P04514,Product 4514,Footwear,Caps,BrandA,148.56,101.21,M,Red
P04515,Product 4515,Apparel,Caps,BrandB,51.76,44.63,L,Red
P04516,Product 4516,Footwear,Bags,BrandC,127.23,99.94,S,Blue
P04517,Product 4517,Accessories,Bags,BrandC,31.14,135.95,L,Blue
P04518,Product 4518,Apparel,Shoes,BrandA,14.12,84.07,L,Red
P04519,Product 4519,Footwear,Caps,BrandB,59.86,72.88,M,Blue
P04520,Product 4520,Footwear,Caps,BrandA,129.54,11.78,M,Red
P04521,Product 4521,Apparel,Caps,BrandB,37.02,192.94,S,Black
P04522,Product 4522,Accessories,Caps,BrandB,27.32,188.19,S,Red
P04523,Product 4523,Footwear,Bags,BrandA,136.92,64.53,S,Red
P04524,Product 4524,Apparel,Shoes,BrandC,141.06,283.66,L,Red
P04525,Product 4525,Accessories,Shoes,BrandA,6.82,128.78,S,Blue
P04526,Product 4526,Footwear,Bags,BrandB,110.48,17.39,S,Red
P04527,Product 4527,Footwear,Caps,BrandA,49.84,73.73,M,Red
P04528,Product 4528,Accessories,Shoes,BrandC,59.33,210.7,M,Blue
P04529,Product 4529,Accessories,Shoes,BrandC,73.02,68.47,S,Black
P04530,Product 4530,Apparel,Bags,BrandB,66.88,25.63,S,Black
P04531,Product 4531,Apparel,Caps,BrandA,79.67,189.13,L,Blue
P04532,Product 4532,Footwear,Shoes,BrandC,89.44,160.32,L,Red
P04533,Product 4533,Accessories,Caps,BrandA,72.51,230.77,M,Black
P04534,Product 4534,Accessories,Shoes,BrandC,106.73,234.06,S,Black
P04535,Product 4535,Accessories,Bags,BrandB,109.2,288.38,S,Blue
P04536,Product 4536,Footwear,Caps,BrandB,68.85,26.54,S,Black
P04537,Product 4537,Accessories,Bags,BrandA,25.66,21.31,S,Black
P04538,Product 4538,Accessories,Shoes,BrandB,97.89,296.29,S,Blue
P04539,Product 4539,Footwear,Bags,BrandC,117.08,197.01,L,Black
P04540,Product 4540,Apparel,Bags,BrandB,97.53,217.46,L,Red
P04541,Product 4541,Apparel,Bags,BrandC,90.27,37.98,S,Blue
P04542,Product 4542,Footwear,Shoes,BrandC,38.26,30.25,L,Red
P04543,Product 4543,Accessories,Caps,BrandB,98.54,56.47,L,Red
P04544,Product 4544,Footwear,Bags,BrandC,53.55,133.89,S,Blue
P04545,Product 4545,Apparel,Caps,BrandC,138.34,41.95,L,Black
P04546,Product 4546,Apparel,Shoes,BrandA,99.79,139.44,S,Blue
P04547,Product 4547,Footwear,Caps,BrandA,45.34,172.85,L,Black
P04548,Product 4548,Footwear,Bags,BrandA,73.57,10.1,S,Red
P04549,Product 4549,Apparel,Bags,BrandB,127.75,43.13,S,Black
P04550,Product 4550,Footwear,Bags,BrandA,53.64,118.81,L,Red
P04551,Product 4551,Apparel,Bags,BrandC,81.19,25.47,L,Red
P04552,Product 4552,Footwear,Bags,BrandB,103.55,48.72,M,Red
P04553,Product 4553,Footwear,Bags,BrandB,114.41,77.22,S,Blue
P04554,Product 4554,Footwear,Shoes,BrandB,30.21,134.58,S,Black
P04555,Product 4555,Apparel,Shoes,BrandB,86.95,217.3,S,Black
P04556,Product 4556,Footwear,Shoes,BrandC,137.27,48.48,S,Black
P04557,Product 4557,Apparel,Caps,BrandC,145.41,224.01,L,Red
P04558,Product 4558,Apparel,Caps,BrandA,100.14,257.97,L,Blue
P04559,Product 4559,Footwear,Shoes,BrandB,147.63,198.93,M,Black
P04560,Product 4560,Footwear,Caps,BrandA,87.76,22.68,S,Black
P04561,Product 4561,Apparel,Caps,BrandC,69.18,137.79,M,Blue
P04562,Product 4562,Apparel,Bags,BrandB,84.98,201.42,M,Black
P04563,Product 4563,Accessories,Bags,BrandC,21.78,293.77,M,Blue
P04564,Product 4564,Apparel,Caps,BrandA,63.25,286.02,M,Blue
P04565,Product 4565,Accessories,Caps,BrandC,71.47,124.75,M,Black
P04566,Product 4566,Accessories,Shoes,BrandB,128.05,188.62,L,Blue
P04567,Product 4567,Accessories,Caps,BrandB,115.0,268.34,L,Blue
P04568,Product 4568,Footwear,Bags,BrandA,92.21,251.0,M,Black
P04569,Product 4569,Footwear,Caps,BrandB,55.36,149.03,L,Red
P04570,Product 4570,Apparel,Shoes,BrandC,32.12,85.76,L,Black
P04571,Product 4571,Accessories,Bags,BrandC,55.43,49.76,M,Black
P04572,Product 4572,Footwear,Bags,BrandC,103.57,151.51,L,Red
P04573,Product 4573,Footwear,Bags,BrandC,43.14,219.63,L,Blue
P04574,Product 4574,Footwear,Bags,BrandA,66.9,291.23,S,Black
P04575,Product 4575,Footwear,Caps,BrandC,61.08,259.93,M,Red
P04576,Product 4576,Footwear,Shoes,BrandA,116.01,69.23,S,Red
P04577,Product 4577,Accessories,Caps,BrandC,133.15,218.74,S,Black
P04578,Product 4578,Accessories,Caps,BrandA,106.41,93.84,M,Black
P04579,Product 4579,Accessories,Bags,BrandC,54.53,208.21,S,Red
P04580,Product 4580,Accessories,Shoes,BrandC,67.81,203.08,S,Black
P04581,Product 4581,Apparel,Bags,BrandA,25.79,89.0,L,Red
P04582,Product 4582,Accessories,Caps,BrandB,29.37,77.97,S,Black
P04583,Product 4583,Footwear,Caps,BrandB,28.82,40.14,M,Red
P04584,Product 4584,Accessories,Bags,BrandB,23.94,24.66,L,Black
P04585,Product 4585,Apparel,Caps,BrandA,31.04,258.95,L,Black
P04586,Product 4586,Footwear,Caps,BrandB,34.39,24.46,L,Black
P04587,Product 4587,Accessories,Bags,BrandB,21.22,35.73,M,Blue
P04588,Product 4588,Accessories,Caps,BrandA,97.84,79.27,M,Black
P04589,Product 4589,Accessories,Shoes,BrandB,148.61,267.42,M,Red
P04590,Product 4590,Footwear,Bags,BrandB,132.48,106.55,S,Red
P04591,Product 4591,Footwear,Shoes,BrandB,11.61,65.62,S,Blue
P04592,Product 4592,Apparel,Caps,BrandA,66.34,217.51,L,Blue
P04593,Product 4593,Footwear,Caps,BrandA,129.6,102.53,L,Blue
P04594,Product 4594,Footwear,Bags,BrandB,24.53,106.68,M,Black
P04595,Product 4595,Accessories,Caps,BrandB,127.91,224.3,M,Black
P04596,Product 4596,Footwear,Bags,BrandA,90.94,82.98,S,Red
P04597,Product 4597,Accessories,Bags,BrandB,140.04,270.06,S,Red
P04598,Product 4598,Accessories,Bags,BrandA,132.03,172.81,M,Black
P04599,Product 4599,Footwear,Bags,BrandB,103.17,165.97,M,Red
P04600,Product 4600,Apparel,Bags,BrandA,100.38,86.78,S,Black
P04601,Product 4601,Apparel,Shoes,BrandC,35.91,252.18,L,Blue
P04602,Product 4602,Footwear,Bags,BrandC,21.93,176.1,L,Black
P04603,Product 4603,Apparel,Shoes,BrandA,65.23,55.1,S,Black
P04604,Product 4604,Accessories,Caps,BrandC,32.05,69.83,S,Black
P04605,Product 4605,Accessories,Bags,BrandB,19.85,145.79,L,Red
P04606,Product 4606,Footwear,Caps,BrandA,48.84,236.1,S,Black
P04607,Product 4607,Apparel,Bags,BrandA,129.77,282.4,L,Black
P04608,Product 4608,Apparel,Shoes,BrandB,7.49,202.41,L,Black
P04609,Product 4609,Accessories,Shoes,BrandB,47.43,156.78,S,Blue
P04610,Product 4610,Footwear,Shoes,BrandA,66.49,82.71,M,Black
P04611,Product 4611,Apparel,Caps,BrandB,79.03,205.13,M,Black
P04612,Product 4612,Footwear,Bags,BrandA,31.33,294.85,M,Black
P04613,Product 4613,Apparel,Caps,BrandB,144.81,148.1,M,Red
P04614,Product 4614,Accessories,Shoes,BrandA,88.94,57.02,M,Blue
P04615,Product 4615,Accessories,Caps,BrandB,80.71,39.97,M,Blue
P04616,Product 4616,Footwear,Shoes,BrandB,6.28,88.08,M,Black
P04617,Product 4617,Accessories,Shoes,BrandC,75.43,175.14,S,Black
P04618,Product 4618,Apparel,Shoes,BrandC,126.46,284.57,S,Red
P04619,Product 4619,Accessories,Bags,BrandC,36.85,96.76,M,Black
P04620,Product 4620,Footwear,Bags,BrandB,55.93,98.56,S,Red
P04621,Product 4621,Footwear,Shoes,BrandA,7.98,149.54,L,Black
P04622,Product 4622,Footwear,Caps,BrandB,146.65,276.38,M,Red
P04623,Product 4623,Apparel,Caps,BrandC,14.66,131.53,L,Blue
P04624,Product 4624,Apparel,Bags,BrandB,135.24,74.74,S,Black
P04625,Product 4625,Apparel,Shoes,BrandC,50.38,57.31,M,Red
P04626,Product 4626,Apparel,Caps,BrandC,90.2,142.53,L,Red
P04627,Product 4627,Apparel,Shoes,BrandA,103.5,242.2,S,Black
P04628,Product 4628,Accessories,Caps,BrandA,25.42,94.49,M,Red
P04629,Product 4629,Apparel,Bags,BrandC,69.35,158.63,M,Black
P04630,Product 4630,Apparel,Shoes,BrandC,52.19,184.87,L,Black
P04631,Product 4631,Accessories,Shoes,BrandB,13.21,140.64,L,Red
P04632,Product 4632,Apparel,Caps,BrandC,125.81,65.59,L,Red
P04633,Product 4633,Footwear,Caps,BrandB,11.55,277.31,S,Red
P04634,Product 4634,Apparel,Caps,BrandC,99.72,173.98,L,Blue
P04635,Product 4635,Apparel,Shoes,BrandA,50.54,221.45,L,Black
